Pl 1 hand,Pl 2 hand,Round,Surface,Best of,Final TB?,Year,tournament_level,p1_previous_matches,p2_previous_matches,experience_diff,p1_previous_win_rate,p2_previous_win_rate,win_rate_diff,p1_surface_matches,p2_surface_matches,surface_experience_diff,p1_surface_win_rate,p2_surface_win_rate,surface_win_rate_diff,target
R,R,R16,Clay,3,1,2021,ATP 250,0,5,-5,0.5,0.4,0.09999999999999998,0,2,-2,0.5,0.5,0.0,0
R,R,QF,Clay,3,1,2021,ATP 250,7,5,2,0.7142857142857143,0.2,0.5142857142857142,5,2,3,0.6,0.5,0.09999999999999998,1
R,L,QF,Clay,3,1,2021,ATP 250,2,0,2,0.0,0.5,-0.5,1,0,1,0.0,0.5,-0.5,0
R,R,R64,Hard,3,1,2021,Special Event,6,7,-1,0.3333333333333333,0.5714285714285714,-0.23809523809523808,3,4,-1,0.3333333333333333,0.75,-0.4166666666666667,0
R,R,R64,Hard,3,1,2021,Special Event,0,4,-4,0.5,0.25,0.25,0,2,-2,0.5,0.5,0.0,0
R,R,R64,Hard,3,1,2021,ATP 250,10,0,10,0.9,0.5,0.4,2,0,2,1.0,0.5,0.5,1
R,R,QF,Clay,3,1,2021,Challenger,0,10,-10,0.5,0.5,0.0,0,4,-4,0.5,0.5,0.0,1
R,R,R32,Hard,3,1,2021,ATP 250,11,2,9,0.9090909090909091,0.0,0.9090909090909091,3,2,1,1.0,0.0,1.0,1
R,R,R16,Hard,3,1,2021,ATP 250,12,6,6,0.9166666666666666,0.6666666666666666,0.25,4,2,2,1.0,0.5,0.5,1
R,R,SF,Hard,3,1,2021,Special Event,0,4,-4,0.5,0.75,-0.25,0,4,-4,0.5,0.75,-0.25,0
R,R,QF,Hard,3,1,2021,ATP 250,1,8,-7,0.0,0.625,-0.625,1,5,-4,0.0,0.8,-0.8,1
R,R,QF,Hard,3,1,2021,Special Event,13,3,10,0.9230769230769231,0.6666666666666666,0.2564102564102565,5,2,3,1.0,0.5,0.5,1
R,R,QF,Hard,3,1,2021,Special Event,0,8,-8,0.5,0.625,-0.125,0,2,-2,0.5,0.5,0.0,0
R,R,SF,Hard,3,1,2021,Special Event,14,9,5,0.9285714285714286,0.6666666666666666,0.261904761904762,6,3,3,1.0,0.6666666666666666,0.33333333333333337,0
R,R,BR,Hard,3,1,2021,Special Event,15,2,13,0.8666666666666667,0.5,0.3666666666666667,7,2,5,0.8571428571428571,0.5,0.3571428571428571,0
R,R,F,Hard,3,1,2021,Special Event,5,10,-5,0.8,0.7,0.10000000000000009,5,4,1,0.8,0.75,0.050000000000000044,0
L,L,F,Hard,3,1,2021,ATP 250,0,0,0,0.5,0.5,0.0,0,0,0,0.5,0.5,0.0,1
R,R,F,Hard,3,1,2021,Challenger,0,0,0,0.5,0.5,0.0,0,0,0,0.5,0.5,0.0,1
R,R,QF,Hard,3,1,2021,Masters 1000,20,8,12,0.75,0.75,0.0,8,2,6,0.75,1.0,-0.25,1
R,R,R32,Hard,3,1,2021,ATP 500,10,2,8,0.5,0.5,0.0,4,2,2,0.5,0.5,0.0,1
R,R,R16,Hard,3,1,2021,ATP 500,0,11,-11,0.5,0.5454545454545454,-0.045454545454545414,0,5,-5,0.5,0.6,-0.09999999999999998,0
R,R,QF,Hard,3,1,2021,ATP 500,0,12,-12,0.5,0.5833333333333334,-0.08333333333333337,0,6,-6,0.5,0.6666666666666666,-0.16666666666666663,0
R,R,SF,Hard,3,1,2021,ATP 500,2,13,-11,1.0,0.6153846153846154,0.3846153846153846,0,7,-7,0.5,0.7142857142857143,-0.2142857142857143,0
R,R,F,Hard,3,1,2021,ATP 500,14,0,14,0.6428571428571429,0.5,0.1428571428571429,8,0,8,0.75,0.5,0.25,1
R,R,R64,Hard,3,1,2021,Masters 1000,4,7,-3,0.5,0.5714285714285714,-0.0714285714285714,1,3,-2,0.0,0.3333333333333333,-0.3333333333333333,1
R,R,R64,Hard,3,1,2021,Masters 1000,7,1,6,0.7142857142857143,0.0,0.7142857142857143,2,1,1,0.0,0.0,0.0,1
R,R,R32,Hard,3,1,2021,Masters 1000,8,4,4,0.75,0.25,0.5,3,3,0,0.3333333333333333,0.3333333333333333,0.0,1
R,R,R32,Hard,3,1,2021,Masters 1000,1,4,-3,0.0,0.75,-0.75,0,2,-2,0.5,1.0,-0.5,1
R,R,R32,Hard,3,1,2021,Masters 1000,6,5,1,0.6666666666666666,0.4,0.2666666666666666,6,2,4,0.6666666666666666,1.0,-0.33333333333333337,1
R,R,R16,Hard,3,1,2021,Masters 1000,9,0,9,0.6666666666666666,0.5,0.16666666666666663,3,0,3,0.6666666666666666,0.5,0.16666666666666663,1
R,R,R16,Hard,3,1,2021,Masters 1000,23,2,21,0.5217391304347826,0.5,0.021739130434782594,13,1,12,0.6923076923076923,1.0,-0.3076923076923077,1
R,R,R16,Hard,3,1,2021,Masters 1000,5,14,-9,0.6,0.7857142857142857,-0.18571428571428572,2,12,-10,0.5,0.8333333333333334,-0.33333333333333337,1
R,R,QF,Hard,3,1,2021,Masters 1000,24,9,15,0.5416666666666666,0.5555555555555556,-0.01388888888888895,14,6,8,0.7142857142857143,0.6666666666666666,0.04761904761904767,0
R,R,QF,Hard,3,1,2021,Masters 1000,9,5,4,0.7777777777777778,0.2,0.5777777777777777,4,3,1,0.5,0.3333333333333333,0.16666666666666669,1
R,R,QF,Hard,3,1,2021,Masters 1000,6,2,4,0.6666666666666666,0.5,0.16666666666666663,3,0,3,0.6666666666666666,0.5,0.16666666666666663,1
R,R,F,Hard,3,1,2021,Masters 1000,10,10,0,0.8,0.6,0.20000000000000007,5,7,-2,0.6,0.7142857142857143,-0.11428571428571432,0
R,R,SF,Hard,3,1,2021,Masters 1000,7,11,-4,0.7142857142857143,0.6363636363636364,0.07792207792207795,4,8,-4,0.75,0.75,0.0,0
R,R,R64,Hard,3,1,2021,Masters 1000,4,4,0,0.5,0.25,0.25,2,2,0,0.5,0.5,0.0,1
R,R,R64,Hard,3,1,2021,Masters 1000,5,6,-1,0.4,0.3333333333333333,0.06666666666666671,3,3,0,0.6666666666666666,0.6666666666666666,0.0,1
R,R,R64,Hard,3,1,2021,Masters 1000,25,8,17,0.52,0.5,0.020000000000000018,15,4,11,0.6666666666666666,0.25,0.41666666666666663,1
R,R,R32,Hard,3,1,2021,Masters 1000,5,26,-21,0.6,0.5384615384615384,0.06153846153846154,3,16,-13,0.6666666666666666,0.6875,-0.02083333333333337,0
R,R,R32,Hard,3,1,2021,Masters 1000,3,5,-2,0.3333333333333333,0.6,-0.26666666666666666,1,3,-2,0.0,0.6666666666666666,-0.6666666666666666,1
R,R,R16,Hard,3,1,2021,Masters 1000,10,2,8,0.7,0.5,0.19999999999999996,4,1,3,0.75,1.0,-0.25,1
R,R,R16,Hard,3,1,2021,Masters 1000,27,3,24,0.5555555555555556,0.6666666666666666,-0.11111111111111105,17,3,14,0.7058823529411765,0.6666666666666666,0.03921568627450989,0
R,R,QF,Hard,3,1,2021,Masters 1000,6,15,-9,0.16666666666666666,0.7333333333333333,-0.5666666666666667,2,13,-11,0.0,0.7692307692307693,-0.7692307692307693,0
R,R,QF,Hard,3,1,2021,Masters 1000,12,4,8,0.6666666666666666,0.75,-0.08333333333333337,9,4,5,0.7777777777777778,0.75,0.02777777777777779,1
R,R,QF,Hard,3,1,2021,Masters 1000,11,11,0,0.7272727272727273,0.7272727272727273,0.0,5,5,0,0.8,0.8,0.0,0
R,R,SF,Hard,3,1,2021,Masters 1000,16,13,3,0.75,0.6923076923076923,0.05769230769230771,14,10,4,0.7857142857142857,0.8,-0.014285714285714346,1
R,R,SF,Hard,3,1,2021,Masters 1000,21,12,9,0.7619047619047619,0.75,0.011904761904761862,9,6,3,0.7777777777777778,0.8333333333333334,-0.05555555555555558,0
R,R,Q1,Hard,3,1,2021,Grand Slam,11,1,10,0.45454545454545453,0.0,0.45454545454545453,4,0,4,0.5,0.5,0.0,1
L,R,Q2,Hard,3,1,2021,Grand Slam,1,12,-11,1.0,0.5,0.5,1,5,-4,1.0,0.6,0.4,0
R,R,Q3,Hard,3,1,2021,Grand Slam,0,13,-13,0.5,0.5384615384615384,-0.038461538461538436,0,6,-6,0.5,0.6666666666666666,-0.16666666666666663,0
R,R,Q3,Hard,3,1,2021,Grand Slam,0,0,0,0.5,0.5,0.0,0,0,0,0.5,0.5,0.0,1
R,R,R128,Hard,5,1,2021,Grand Slam,17,1,16,0.7647058823529411,1.0,-0.23529411764705888,15,1,14,0.8,1.0,-0.19999999999999996,1
L,R,R128,Hard,5,A,2021,Grand Slam,7,6,1,0.2857142857142857,0.5,-0.2142857142857143,1,2,-1,1.0,0.5,0.5,0
R,R,R128,Hard,5,1,2021,Grand Slam,0,14,-14,0.5,0.5714285714285714,-0.0714285714285714,0,7,-7,0.5,0.7142857142857143,-0.2142857142857143,0
R,R,R128,Hard,5,1,2021,Grand Slam,22,6,16,0.7272727272727273,0.5,0.2272727272727273,10,4,6,0.7,0.5,0.19999999999999996,1
R,R,R128,Hard,5,1,2021,Grand Slam,6,2,4,0.16666666666666666,0.0,0.16666666666666666,4,2,2,0.25,0.0,0.25,1
R,R,R128,Hard,5,1,2021,Grand Slam,0,5,-5,0.5,0.6,-0.09999999999999998,0,5,-5,0.5,0.6,-0.09999999999999998,1
R,R,R128,Hard,5,1,2021,Grand Slam,3,3,0,1.0,0.0,1.0,0,3,-3,0.5,0.0,0.5,1
R,R,R128,Hard,5,1,2021,Grand Slam,3,3,0,1.0,0.6666666666666666,0.33333333333333337,1,1,0,1.0,0.0,1.0,0
R,R,R128,Hard,5,1,2021,Grand Slam,0,7,-7,0.5,0.5714285714285714,-0.0714285714285714,0,4,-4,0.5,0.5,0.0,1
L,R,R128,Hard,5,1,2021,Grand Slam,5,0,5,0.4,0.5,-0.09999999999999998,3,0,3,0.6666666666666666,0.5,0.16666666666666663,0
R,R,R128,Hard,5,1,2021,Grand Slam,14,5,9,0.6428571428571429,0.2,0.4428571428571429,11,3,8,0.7272727272727273,0.3333333333333333,0.393939393939394,1
R,R,R64,Hard,5,1,2021,Grand Slam,12,15,-3,0.6666666666666666,0.6,0.06666666666666665,6,8,-2,0.6666666666666666,0.75,-0.08333333333333337,0
R,R,R64,Hard,5,1,2021,Grand Slam,2,7,-5,0.0,0.2857142857142857,-0.2857142857142857,1,4,-3,0.0,0.5,-0.5,0
R,R,R64,Hard,5,1,2021,Grand Slam,16,4,12,0.8125,1.0,-0.1875,8,1,7,0.75,1.0,-0.25,1
R,R,R64,Hard,5,1,2021,Grand Slam,11,8,3,0.7272727272727273,0.5,0.2272727272727273,6,3,3,0.5,0.3333333333333333,0.16666666666666669,1
R,R,R64,Hard,5,1,2021,Grand Slam,3,4,-1,0.3333333333333333,0.75,-0.4166666666666667,2,2,0,0.0,0.5,-0.5,0
L,R,R32,Hard,5,1,2021,Grand Slam,0,16,-16,0.5,0.625,-0.125,0,9,-9,0.5,0.7777777777777778,-0.2777777777777778,0
R,R,R32,Hard,5,1,2021,Grand Slam,6,7,-1,0.3333333333333333,0.2857142857142857,0.047619047619047616,1,5,-4,0.0,0.4,-0.4,1
R,R,R32,Hard,5,1,2021,Grand Slam,0,15,-15,0.5,0.6666666666666666,-0.16666666666666663,0,12,-12,0.5,0.75,-0.25,0
R,R,R32,Hard,5,1,2021,Grand Slam,23,7,16,0.7391304347826086,0.5714285714285714,0.16770186335403725,11,3,8,0.7272727272727273,0.6666666666666666,0.06060606060606066,0
R,R,R32,Hard,5,1,2021,Grand Slam,17,4,13,0.8235294117647058,0.5,0.32352941176470584,9,3,6,0.7777777777777778,0.3333333333333333,0.4444444444444445,1
R,R,R32,Hard,5,1,2021,Grand Slam,15,4,11,0.6666666666666666,0.5,0.16666666666666663,9,2,7,0.7777777777777778,0.5,0.2777777777777778,1
R,R,R16,Hard,3,1,2021,Grand Slam,16,5,11,0.6875,0.6,0.08750000000000002,13,1,12,0.7692307692307693,0.0,0.7692307692307693,1
R,R,R16,Hard,5,1,2021,Grand Slam,3,17,-14,0.3333333333333333,0.6470588235294118,-0.3137254901960785,2,10,-8,0.5,0.8,-0.30000000000000004,0
R,R,R16,Hard,5,1,2021,Grand Slam,1,8,-7,0.0,0.625,-0.625,0,4,-4,0.5,0.75,-0.25,0
R,R,R32,Hard,5,1,2021,Grand Slam,12,3,9,0.75,0.3333333333333333,0.4166666666666667,7,2,5,0.5714285714285714,0.5,0.0714285714285714,1
R,R,R16,Hard,5,1,2021,Grand Slam,16,13,3,0.6875,0.7692307692307693,-0.08173076923076927,10,7,3,0.8,0.8571428571428571,-0.05714285714285705,0
R,R,R16,Hard,5,1,2021,Grand Slam,5,18,-13,0.8,0.8333333333333334,-0.033333333333333326,3,10,-7,0.6666666666666666,0.8,-0.13333333333333341,0
R,R,QF,Hard,5,1,2021,Grand Slam,18,17,1,0.6666666666666666,0.7058823529411765,-0.03921568627450989,11,14,-3,0.8181818181818182,0.7857142857142857,0.032467532467532534,0
R,R,QF,Hard,5,A,2021,Grand Slam,19,14,5,0.8421052631578947,0.7857142857142857,0.05639097744360899,11,3,8,0.8181818181818182,1.0,-0.18181818181818177,1
R,R,SF,Hard,5,1,2021,Grand Slam,7,18,-11,0.42857142857142855,0.7222222222222222,-0.29365079365079366,2,15,-13,0.5,0.8,-0.30000000000000004,0
R,R,SF,Hard,5,1,2021,Grand Slam,20,14,6,0.85,0.7857142857142857,0.06428571428571428,12,8,4,0.8333333333333334,0.875,-0.04166666666666663,1
R,R,F,Hard,5,1,2021,Grand Slam,21,19,2,0.8571428571428571,0.7368421052631579,0.12030075187969924,13,16,-3,0.8461538461538461,0.8125,0.033653846153846145,0
R,R,RR,Clay,3,1,2021,ATP 250,0,5,-5,0.5,0.8,-0.30000000000000004,0,3,-3,0.5,1.0,-0.5,0
R,R,RR,Clay,3,1,2021,ATP 250,0,19,-19,0.5,0.631578947368421,-0.13157894736842102,0,5,-5,0.5,0.4,0.09999999999999998,0
R,R,R16,Hard,3,1,2021,ATP 250,28,1,27,0.5357142857142857,0.0,0.5357142857142857,18,0,18,0.6666666666666666,0.5,0.16666666666666663,1
R,R,QF,Hard,3,1,2021,ATP 250,7,29,-22,0.42857142857142855,0.5517241379310345,-0.12315270935960593,5,19,-14,0.4,0.6842105263157895,-0.28421052631578947,0
R,R,SF,Hard,3,1,2021,ATP 250,30,2,28,0.5666666666666667,0.0,0.5666666666666667,20,1,19,0.7,0.0,0.7,1
L,R,R32,Hard,3,1,2021,ATP 250,0,31,-31,0.5,0.5806451612903226,-0.08064516129032262,0,21,-21,0.5,0.7142857142857143,-0.2142857142857143,0
R,R,F,Clay,3,1,2021,Challenger,1,6,-5,0.0,0.8333333333333334,-0.8333333333333334,0,4,-4,0.5,1.0,-0.5,0
R,R,F,Hard,3,1,2021,ATP 250,17,5,12,0.6470588235294118,0.4,0.24705882352941178,11,3,8,0.7272727272727273,0.3333333333333333,0.393939393939394,1
R,R,R32,Clay,3,1,2021,Challenger,1,0,1,0.0,0.5,-0.5,1,0,1,0.0,0.5,-0.5,1
R,R,R128,Hard,3,1,2021,Masters 1000,1,20,-19,0.0,0.65,-0.65,0,12,-12,0.5,0.75,-0.25,1
R,R,QF,Clay,3,1,2021,Challenger,0,2,-2,0.5,0.5,0.0,0,2,-2,0.5,0.5,0.0,0
R,R,R64,Hard,3,1,2021,Masters 1000,32,2,30,0.59375,1.0,-0.40625,22,2,20,0.7272727272727273,1.0,-0.2727272727272727,1
R,R,R64,Hard,3,1,2021,Masters 1000,8,9,-1,0.375,0.6666666666666666,-0.29166666666666663,6,5,1,0.3333333333333333,0.8,-0.46666666666666673,1
R,R,F,Clay,3,1,2021,Challenger,7,0,7,0.8571428571428571,0.5,0.3571428571428571,5,0,5,1.0,0.5,0.5,1
R,R,R32,Hard,3,1,2021,Masters 1000,5,13,-8,0.2,0.7692307692307693,-0.5692307692307692,4,8,-4,0.25,0.625,-0.375,1
R,R,R32,Hard,3,1,2021,Masters 1000,33,0,33,0.6060606060606061,0.5,0.10606060606060608,23,0,23,0.7391304347826086,0.5,0.23913043478260865,1
R,L,R64,Hard,3,1,2021,Masters 1000,8,2,6,0.625,0.0,0.625,5,2,3,0.6,0.0,0.6,1
L,R,R32,Hard,3,1,2021,Masters 1000,6,8,-2,0.6666666666666666,0.375,0.29166666666666663,4,5,-1,0.75,0.6,0.15000000000000002,0
R,R,R32,Hard,3,1,2021,Masters 1000,4,15,-11,0.25,0.7333333333333333,-0.4833333333333333,3,4,-1,0.0,0.75,-0.75,1
R,R,R16,Hard,3,1,2021,Masters 1000,6,20,-14,0.3333333333333333,0.75,-0.4166666666666667,5,17,-12,0.4,0.8235294117647058,-0.4235294117647058,1
R,R,R16,Hard,3,1,2021,Masters 1000,34,9,25,0.6176470588235294,0.4444444444444444,0.17320261437908502,24,6,18,0.75,0.6666666666666666,0.08333333333333337,1
L,R,R32,Hard,3,1,2021,Challenger,6,0,6,0.3333333333333333,0.5,-0.16666666666666669,4,0,4,0.5,0.5,0.0,1
R,R,QF,Hard,3,1,2021,Masters 1000,35,7,28,0.6285714285714286,0.42857142857142855,0.2,25,6,19,0.76,0.5,0.26,0
R,L,R16,Hard,3,1,2021,Challenger,0,7,-7,0.5,0.42857142857142855,0.07142857142857145,0,5,-5,0.5,0.6,-0.09999999999999998,1
R,R,SF,Hard,3,1,2021,Masters 1000,8,8,0,0.5,0.25,0.25,7,2,5,0.5714285714285714,0.5,0.0714285714285714,0
R,R,SF,Hard,3,1,2021,Masters 1000,5,4,1,0.4,0.25,0.15000000000000002,4,3,1,0.25,0.3333333333333333,-0.08333333333333331,0
R,R,F,Clay,3,1,2021,Challenger,0,8,-8,0.5,0.875,-0.375,0,6,-6,0.5,1.0,-0.5,0
R,L,F,Hard,3,1,2021,Masters 1000,5,9,-4,0.4,0.3333333333333333,0.06666666666666671,4,3,1,0.5,0.6666666666666666,-0.16666666666666663,0
R,R,R16,Hard,3,1,2021,ATP 250,21,6,15,0.6190476190476191,0.6666666666666666,-0.04761904761904756,13,4,9,0.6923076923076923,0.5,0.1923076923076923,0
R,R,R32,Hard,3,1,2021,ATP 250,14,7,7,0.7142857142857143,0.7142857142857143,0.0,9,5,4,0.5555555555555556,0.6,-0.0444444444444444,0
R,R,R16,Clay,3,1,2021,Challenger,3,0,3,0.6666666666666666,0.5,0.16666666666666663,3,0,3,0.6666666666666666,0.5,0.16666666666666663,1
R,R,R16,Hard,3,1,2021,ATP 250,1,1,0,0.0,0.0,0.0,1,0,1,0.0,0.5,-0.5,0
R,R,R32,Hard,3,1,2021,ATP 500,3,16,-13,0.6666666666666666,0.6875,-0.02083333333333337,3,5,-2,0.6666666666666666,0.6,0.06666666666666665,0
R,R,QF,Hard,3,1,2021,ATP 250,0,18,-18,0.5,0.6666666666666666,-0.16666666666666663,0,12,-12,0.5,0.75,-0.25,0
R,R,QF,Hard,3,1,2021,ATP 250,1,4,-3,0.0,0.25,-0.25,0,3,-3,0.5,0.3333333333333333,0.16666666666666669,0
R,R,QF,Hard,3,1,2021,ATP 250,8,9,-1,0.75,0.4444444444444444,0.3055555555555556,6,5,1,0.6666666666666666,0.2,0.4666666666666666,1
R,R,QF,Hard,3,1,2021,ATP 250,2,10,-8,0.5,0.4,0.09999999999999998,1,7,-6,1.0,0.5714285714285714,0.4285714285714286,0
R,R,QF,Hard,3,1,2021,ATP 250,6,0,6,0.5,0.5,0.0,4,0,4,0.75,0.5,0.25,1
R,R,QF,Clay,3,1,2021,Challenger,0,4,-4,0.5,0.75,-0.25,0,4,-4,0.5,0.75,-0.25,0
R,R,F,Hard,3,1,2021,ATP 250,5,19,-14,0.4,0.6842105263157895,-0.28421052631578947,4,13,-9,0.5,0.7692307692307693,-0.2692307692307693,0
R,R,R32,Hard,3,1,2021,ATP 500,10,6,4,0.6,0.5,0.09999999999999998,6,2,4,0.6666666666666666,0.0,0.6666666666666666,1
R,R,R32,Hard,3,1,2021,ATP 500,36,9,27,0.6111111111111112,0.4444444444444444,0.16666666666666674,26,7,19,0.7307692307692307,0.42857142857142855,0.3021978021978022,0
R,R,R32,Hard,3,1,2021,ATP 500,15,20,-5,0.6666666666666666,0.7,-0.033333333333333326,10,14,-4,0.5,0.7857142857142857,-0.2857142857142857,0
R,R,R16,Hard,3,1,2021,ATP 250,3,11,-8,0.3333333333333333,0.45454545454545453,-0.12121212121212122,1,8,-7,0.0,0.625,-0.625,1
R,R,R16,Hard,3,1,2021,ATP 500,6,6,0,0.3333333333333333,0.3333333333333333,0.0,4,5,-1,0.25,0.4,-0.15000000000000002,0
R,R,QF,Hard,3,1,2021,ATP 250,4,6,-2,0.5,0.3333333333333333,0.16666666666666669,2,5,-3,0.5,0.2,0.3,0
R,R,QF,Hard,3,1,2021,ATP 500,13,21,-8,0.6153846153846154,0.7142857142857143,-0.09890109890109888,7,15,-8,0.5714285714285714,0.8,-0.22857142857142865,0
R,R,SF,Hard,3,1,2021,ATP 500,1,22,-21,0.0,0.7272727272727273,-0.7272727272727273,1,16,-15,0.0,0.8125,-0.8125,1
R,R,F,Hard,3,1,2021,Challenger,0,1,-1,0.5,0.0,0.5,0,0,0,0.5,0.5,0.0,0
R,L,R32,Hard,3,1,2021,Challenger,1,8,-7,0.0,0.375,-0.375,0,6,-6,0.5,0.5,0.0,0
R,R,R64,Hard,3,1,2021,Masters 1000,16,1,15,0.625,1.0,-0.375,11,1,10,0.45454545454545453,1.0,-0.5454545454545454,1
R,R,R64,Hard,3,1,2021,Masters 1000,11,1,10,0.6363636363636364,0.0,0.6363636363636364,7,0,7,0.7142857142857143,0.5,0.2142857142857143,1
R,R,R32,Hard,3,1,2021,Masters 1000,14,7,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,8,4,4,0.5,0.25,0.25,1
R,R,R64,Hard,3,1,2021,Masters 1000,7,10,-3,0.5714285714285714,0.4,0.17142857142857137,5,6,-1,0.8,0.16666666666666666,0.6333333333333334,1
L,R,R32,Hard,3,1,2021,Masters 1000,10,17,-7,0.4,0.6470588235294118,-0.24705882352941178,4,12,-8,0.75,0.5,0.25,1
R,R,R32,Hard,3,1,2021,Masters 1000,12,23,-11,0.6666666666666666,0.6956521739130435,-0.02898550724637683,8,17,-9,0.75,0.7647058823529411,-0.014705882352941124,1
R,R,R32,Hard,3,1,2021,Masters 1000,37,0,37,0.5945945945945946,0.5,0.09459459459459463,27,0,27,0.7037037037037037,0.5,0.20370370370370372,1
R,R,R32,Hard,3,1,2021,Masters 1000,7,18,-11,0.42857142857142855,0.7777777777777778,-0.34920634920634924,6,16,-10,0.3333333333333333,0.8125,-0.4791666666666667,1
R,L,R16,Hard,3,1,2021,Masters 1000,13,1,12,0.6923076923076923,1.0,-0.3076923076923077,9,0,9,0.7777777777777778,0.5,0.2777777777777778,0
R,R,R16,Hard,3,1,2021,Masters 1000,15,2,13,0.6,0.5,0.09999999999999998,9,1,8,0.5555555555555556,1.0,-0.4444444444444444,1
R,L,R16,Hard,3,1,2021,Masters 1000,38,1,37,0.6052631578947368,0.0,0.6052631578947368,28,0,28,0.7142857142857143,0.5,0.2142857142857143,1
R,R,QF,Hard,3,1,2021,Masters 1000,16,15,1,0.625,0.7333333333333333,-0.10833333333333328,10,9,1,0.6,0.7777777777777778,-0.1777777777777778,0
R,R,QF,Hard,3,1,2021,Masters 1000,0,39,-39,0.5,0.6153846153846154,-0.11538461538461542,0,29,-29,0.5,0.7241379310344828,-0.22413793103448276,0
R,R,QF,Hard,3,1,2021,Masters 1000,22,8,14,0.8181818181818182,0.5,0.31818181818181823,14,7,7,0.7857142857142857,0.42857142857142855,0.35714285714285715,1
R,R,SF,Hard,3,1,2021,Masters 1000,16,21,-5,0.75,0.7142857142857143,0.0357142857142857,10,18,-8,0.8,0.7777777777777778,0.022222222222222254,0
R,R,SF,Hard,3,1,2021,Masters 1000,40,23,17,0.625,0.8260869565217391,-0.20108695652173914,30,15,15,0.7333333333333333,0.8,-0.06666666666666676,0
R,R,F,Hard,3,1,2021,Challenger,1,0,1,1.0,0.5,0.5,1,0,1,1.0,0.5,0.5,0
R,L,F,Clay,3,1,2021,Challenger,1,0,1,1.0,0.5,0.5,1,0,1,1.0,0.5,0.5,0
R,R,F,Hard,3,1,2021,Masters 1000,24,22,2,0.8333333333333334,0.7272727272727273,0.10606060606060608,16,19,-3,0.8125,0.7894736842105263,0.023026315789473673,1
R,R,R32,Hard,3,1,2021,ATP 250,1,0,1,0.0,0.5,-0.5,1,0,1,0.0,0.5,-0.5,1
L,R,F,Hard,3,1,2021,Challenger,9,9,0,0.4444444444444444,0.8888888888888888,-0.4444444444444444,7,2,5,0.5714285714285714,0.5,0.0714285714285714,0
R,R,R32,Hard,3,1,2021,ATP 250,0,0,0,0.5,0.5,0.0,0,0,0,0.5,0.5,0.0,1
L,R,RR,Hard,5,N,2021,Special Event,2,1,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1.0,0
R,R,R32,Hard,3,1,2021,ATP 250,10,0,10,0.5,0.5,0.0,8,0,8,0.5,0.5,0.0,1
R,R,RR,Hard,3,1,2021,ATP Finals,17,17,0,0.7058823529411765,0.7058823529411765,0.0,6,11,-5,0.6666666666666666,0.7272727272727273,-0.06060606060606066,0
R,R,F,Hard,3,1,2021,Challenger,10,0,10,0.9,0.5,0.4,3,0,3,0.6666666666666666,0.5,0.16666666666666663,1
R,R,RR,Hard,3,1,2021,ATP Finals,41,23,18,0.6097560975609756,0.6956521739130435,-0.08589607635206786,31,20,11,0.7096774193548387,0.75,-0.040322580645161255,0
R,R,RR,Hard,3,1,2021,ATP Finals,25,17,8,0.84,0.5882352941176471,0.2517647058823529,17,11,6,0.8235294117647058,0.5454545454545454,0.27807486631016043,1
R,R,RR,Hard,3,1,2021,ATP Finals,24,19,5,0.7083333333333334,0.7368421052631579,-0.028508771929824483,12,17,-5,0.6666666666666666,0.7647058823529411,-0.0980392156862745,0
R,R,RR,Hard,3,1,2021,ATP Finals,42,24,18,0.5952380952380952,0.6666666666666666,-0.0714285714285714,32,18,14,0.6875,0.7222222222222222,-0.03472222222222221,0
R,R,RR,Hard,3,1,2021,ATP Finals,26,20,6,0.8461538461538461,0.75,0.09615384615384615,18,18,0,0.8333333333333334,0.7777777777777778,0.05555555555555558,1
R,R,RR,Hard,3,1,2021,ATP Finals,43,18,25,0.5813953488372093,0.7222222222222222,-0.14082687338501287,33,12,21,0.6666666666666666,0.75,-0.08333333333333337,0
R,R,RR,Hard,3,1,2021,ATP Finals,25,24,1,0.68,0.7083333333333334,-0.02833333333333332,19,21,-2,0.7368421052631579,0.7619047619047619,-0.02506265664160401,0
R,R,RR,Hard,3,1,2021,ATP Finals,18,21,-3,0.5555555555555556,0.7142857142857143,-0.15873015873015872,12,19,-7,0.5,0.7368421052631579,-0.23684210526315785,1
R,R,SF,Clay,3,1,2021,Challenger,1,5,-4,0.0,0.8,-0.8,1,5,-4,0.0,0.8,-0.8,0
R,R,SF,Hard,3,1,2021,ATP Finals,19,25,-6,0.5789473684210527,0.72,-0.14105263157894732,13,22,-9,0.5384615384615384,0.7727272727272727,-0.23426573426573427,0
R,R,SF,Hard,3,1,2021,ATP Finals,27,19,8,0.8518518518518519,0.7368421052631579,0.115009746588694,19,13,6,0.8421052631578947,0.7692307692307693,0.07287449392712542,0
R,R,F,Hard,3,1,2021,ATP Finals,26,20,6,0.7307692307692307,0.75,-0.019230769230769273,23,14,9,0.782608695652174,0.7857142857142857,-0.0031055900621117516,0
R,R,F,Hard,3,1,2021,Challenger,1,0,1,1.0,0.5,0.5,0,0,0,0.5,0.5,0.0,0
R,R,RR,Hard,3,1,2021,Team Event,8,6,2,0.625,0.5,0.125,6,4,2,0.8333333333333334,0.5,0.33333333333333337,1
